title,source,published_at,url,description,score,label
Dinosaurs Are Extinct. Pensions Are Alive And Well.,Forbes,2024-05-28,https://www.forbes.com/sites/dandoonan/2024/05/28/dinosaurs-are-extinct-pensions-are-alive-and-well/,"Like dinosaurs, pension plans are fascinating, large, and strong. But unlike dinosaurs, pensions are not extinct. In fact, pension plans are alive and well today.",0.9231510162353516,positive
What Subscription Consumers Want (And Don’t Want) Now,Forbes,2024-05-28,https://www.forbes.com/sites/richardkestenbaum/2024/05/28/what-subscription-consumers-want-and-dont-want-now/,The subscription industry is thriving (even when you don't count Amazon Prime and Netflix). There's no sign of a letup in the growth.,0.896533191204071,positive
The Porsche 911 GTS Hybrid Is Here And This Is How It Works,Forbes,2024-05-28,https://www.forbes.com/sites/alistaircharlton/2024/05/28/the-porsche-911-gts-hybrid-is-here-and-this-is-how-it-works/,"Porsche has revealed the new 992.2 generation of 911, and with it the first-ever, street-legal hybrid version of its iconic sports car.",0.8614257574081421,positive
"The Future Of Work Is New Collar Jobs, So Are You Ready?",Forbes,2024-05-28,https://www.forbes.com/sites/neilsahota/2024/05/28/the-future-of-work-is-new-collar-jobs-so-are-you-ready/,The rapid rise of artificial intelligence (AI) is not just transforming existing jobs but is also giving birth to a new category of employment: new collar jobs.,0.7529628872871399,positive
McDonald's Prices Have Gone Up by This Much in Past Five Years,Newsweek,2024-05-28,https://www.newsweek.com/mcdonalds-inflation-economy-price-increase-joe-biden-1905209,The increase in McDonald's prices shows the financial struggles many Americas are facing.,0.20904332399368286,negative
Jamie Dimon is right. The number of U.S. public companies is plummeting—and that’s bad news for the democratic component of the economy,Fortune,2024-05-28,https://fortune.com/2024/05/28/jamie-dimon-us-public-companies-economy-markets/,"Without taking the right measures to allow companies to grow and prosper in the public markets, America could lose its edge.",0.4686688184738159,negative
"Top McDonald's exec says $18 Big Mac meal is ""exception,"" not the rule",CBS News,2024-05-29,https://www.cbsnews.com/news/mcdonalds-menu-price-hikes-fast-food/,"The fast-food giant is doing its best to keep prices reasonable for consumers, says McDonald's USA President Joe Erlinger.",0.5405039191246033,positive
Think Stocks Are Overpriced? This Savvy Bond Buy Is 12% Off,Forbes,2024-05-29,https://www.forbes.com/sites/brettowens/2024/05/29/think-stocks-are-overpriced-this-savvy-bond-buy-is-12-off/,"This market rally could roll right through the summer (so much for “Sell in May and go away!”), and we’ve got two sweet bond buys to play it.",0.701787531375885,positive
Synthetic Identities: The Darker Side Of Generative AI,Forbes,2024-05-29,https://www.forbes.com/sites/forbestechcouncil/2024/05/29/synthetic-identities-the-darker-side-of-generative-ai/,"This sophisticated technology is helping fraudsters create synthetic identities, deepfakes and digital injection attacks, spawning new business challenges.",0.2723535895347595,negative
John Rich Reignites Mark Cuban Spat,Newsweek,2024-05-28,https://www.newsweek.com/john-rich-mark-cuban-spat-1905148,"The country singer, who once again commented on the billionaire's political opinions, did not get a response.",0.3292699456214905,negative
"U.S. economic growth will eclipse China's by 2031, and the transformation Beijing needs for a revival may take 'several decades, if not longer,' top demographer says",Fortune,2024-05-27,https://fortune.com/2024/05/27/china-economy-outlook-growth-us-gdp-forecast-aging-population-demographics-high-income/,"""Historically, no country has managed to achieve 4% growth in the subsequent 12 years after the elderly made up 15% of the population.""",0.5017805099487305,negative
"Melinda French Gates announces $1 billion donation to support women, families",CBS News,2024-05-28,https://www.cbsnews.com/news/melinda-french-gates-1-billion-donation-womens-reproductive-rights/,"Philanthropist Melinda French Gates said she is giving $1 billion over the next two years to support women and families, including reproductive rights.",0.7385631799697876,positive
"The Two Faces Of EVs; Brilliant In Town, Hopeless In The Fast Lane",Forbes,2024-05-28,https://www.forbes.com/sites/neilwinton/2024/05/28/the-two-faces-of-evs-brilliant-in-town-hopeless-in-the-fast-lane/,"EVs are mainly overpriced city cars, fine for local use but hopeless on fast motorways. Buyers need honest data which should include a rating of fast-lane performance.",0.21408683061599731,negative
Geopolitical Fragility And Economic Uncertainty Expected To Hinder Energy Transition Progress,Forbes,2024-05-28,https://www.forbes.com/sites/riskmap/2024/05/28/geopolitical-fragility-and-economic-uncertainty-expected-to-hinder-energy-transition-progress/,"Clean energy growth stalls amid high interest rates, geopolitical tensions, and economic woes, hindering fossil fuel phase-out for net-zero targets.",0.40288466215133667,negative
"The S&P 500 will climb another 6% by year-end as recession risk subsides, UBS says",Business Insider,2024-05-28,https://markets.businessinsider.com/news/stocks/stock-market-outlook-sp500-target-earnings-growth-recession-risk-2024-5,"UBS upgraded its S&P 500 target to 5,600, noting stronger-than-expected earnings growth and reduced risk of an economic downturn.",0.636829137802124,positive
The future is a state of mind: What it takes to build a future-ready company,Fortune,2024-05-29,https://fortune.com/2024/05/29/future-ready-company-leadership-traits-bcg/,The best and most future-ready CEOs and leaders know how to balance prudence and patience with ambition and experimentation.,0.7182442545890808,positive
"Wracked with 'goals dysmorphia,' the vast majority of Americans don’t think they will ever be financially successful—and being a millionaire is no longer the endgame",Fortune,2024-05-29,https://fortune.com/2024/05/29/millionaire-goals-dysmorphia-financial-success-comfort-milestones-bankrate-survey/,"And almost 1 in 3 say they don’t think they ever will be successful, per new Bankrate data.",0.1240617036819458,negative
Stores are cutting prices for inflation-weary shoppers. Here's where.,CBS News,2024-05-27,https://www.cbsnews.com/news/target-mcdonalds-home-depot-summer-deals-2024-memorial-day-sales/,Americans who spend Memorial Day scouting sales online and in stores may find more reasons to celebrate the return of warmer weather.,0.8933587074279785,positive
2 Yale researchers are pulling back the curtain on Russia's sanctions-stricken economy — and it's landed them on a list of Putin's enemies,Business Insider,2024-05-25,https://www.businessinsider.com/russia-economy-putin-moscow-sanctions-jeffrey-sonnenfeld-steven-tian-yale-2024-5,"Russia's economy is in trouble, no matter how much the government tries to distort the facts, two Yale researchers say.",0.23468732833862305,negative
6 countries where millionaires are moving and how these nations help protect and grow their investments,Business Insider,2024-05-25,https://www.businessinsider.com/millionaires-migration-hnwi-wealthy-tax-breaks-investments-business-owners-immigration-2024-5,"A record number of 122,000 millionaires moved countries in 2023 with Australia gaining the most.",0.8392683267593384,positive
American parents with young children say they haven't felt this financially insecure in nearly a decade. Here's why.,Business Insider,2024-05-26,https://www.businessinsider.com/parents-young-children-financial-security-childcare-costs-data-2024-5,"Parents with young children worry more about money now than they have in years, new data shows. Skyrocketing childcare costs are partly to blame.",0.25125688314437866,negative
"Inflation Is Already Soaking The Rich 1%, New Research Shows",Forbes,2024-05-26,https://www.forbes.com/sites/simonconstable/2024/05/26/inflation-is-already-soaking-the-rich-1-new-research-shows/,Virtually all households are hurt by inflation. But the 1% are feeling it worse than the rest of us. That should please the left-leaning administration.,0.20794236660003662,negative
‘Destiny 2’ Player Numbers And Sales Are Rocketing Up Ahead Of ‘The Final Shape’,Forbes,2024-05-27,https://www.forbes.com/sites/paultassi/2024/05/27/destiny-2-player-numbers-and-sales-are-rocketing-up-ahead-of-the-final-shape/,"Bungie has one job right now, get people excited to play Destiny 2’s final Light and Darkness expansion, The Final Shape, out in just over a week from now.",0.8203587532043457,positive
"Extreme Weather Already Threatening, Likely Worse In 2025, Expert Says",Forbes,2024-05-26,https://www.forbes.com/sites/simonconstable/2024/05/26/extreme-weather-already-threatening-likely-worse-in-2025-expert-says/,"As if this year’s extreme weather wasn’t enough already, we can expect worse next year as multiple weather trends exacerbate climate extremes.",0.1395883560180664,negative
"A flood of cheap Chinese exports is putting the entire global economy at risk, France’s finance minister warns",Fortune,2024-05-26,https://fortune.com/2024/05/26/global-economic-outlook-risk-flood-cheap-chinese-exports-france-finance-minister/,"“We have an issue with the economic model in which China is producing more and more cheaper industrial devices because it could be a threat not only for the EU, not only for the US, but for the global world economy.”",0.3183208107948303,negative
"EU would 'be delighted' to forge closer ties with the U.K.'s next government, according to Economy Commissioner",Fortune,2024-05-27,https://fortune.com/europe/2024/05/27/eu-delighted-forge-closer-ties-uk-next-government/,"While Prime Minister Rishi Sunak has edged the U.K. closer to the EU and helped normalize relations with the bloc, Labour has vowed to further improve ties if it wins.",0.5485262870788574,positive
Rooftop Solar And AI Are Empowering An Electric Life In Australia,Forbes,2024-05-27,https://www.forbes.com/sites/sap/2024/05/27/rooftop-solar-and-ai-are-empowering-an-electric-life-in-australia/,"As the region transforms its energy landscape, EQL aims to bring everyone along for the journey. It's about giving everyone a similar level of service at the same price.",0.6540436148643494,positive
Inside Impro.ai’s Innovative Performance Technology Platform,Forbes,2024-05-27,https://www.forbes.com/sites/danpontefract/2024/05/27/inside-improais-innovative-performance-technology-platform/,Impro.ai is a performance transformation platform enhanced by artificial intelligence and it's changing the game of coaching and performance.,0.7735239267349243,positive
How A Classroom Experiment Sparked An App That’s Catching On Quickly With Neurodivergent Learners,Forbes,2024-05-26,https://www.forbes.com/sites/elainepofeldt/2024/05/25/how-a-classroom-experiment-sparked-an-app-thats-catching-on-quickly-with-neurodivergent-learners/,"Hinrik Josafat Atlason wasn’t expecting to start a tech company when he began teaching computer science and business courses at Reykjavik University. But opportunity came knocking, and now he's running a startup that aims to level the playing field for neurod…",0.5512089729309082,positive
